Code,Class,Sub_Class,Ward_No,Rd_ID,Rd_Name,Locality,Colony,No_floors,Cons_type,Area,Descr,Bldg_Id,SHEET_ID,Shape_Leng,Shape_Le_1,Shape_Length,Shape_Area,height_m
A,6,House,66,RD_3161, ,KUNNATH THAZHAM, ,1,M,0.000000000000000, ,BL_160422A, ,27.247242437299999,27.247242437299999,27.247242437287490,45.822269685880137,3.5000000
305,33,Building under construction,66,RD_3161, , , ,0, ,0.000000000000000, ,BL_161609A, ,39.253231286400002,39.253231286400002,39.253231286399554,94.984495112477731,0.0000000
A,6,House,66,RD_4937,KUNNATH THAYAM VAYAL,KUNNATH THAZHAM, ,1,P,0.000000000000000, ,BL_149896A, ,22.584813442200002,22.584813442200002,22.584813442214895,30.650728205242572,3.5000000
A,6,House,66,RD_4937,KUNNATH THAYAM VAYAL,KUNNATH THAZHAM, ,1,P,0.000000000000000, ,BL_160493A, ,26.372513634600001,26.372513634600001,26.372513634625225,42.105638227051003,3.5000000
A,6,House,66,RD_4937,KUNNATH THAYAM VAYAL,KUNNATH THAZHAM, ,1,P,0.000000000000000, ,BL_149891A, ,54.154653268499999,54.154653268499999,54.154653268477531,132.765888148078375,3.5000000
A,6,House,66,RD_4941,KUZHIKANDI PARAMBA,KUZHIKANDI PARAMBA, ,1,M,0.000000000000000, ,BL_160241A, ,32.849393914600000,32.849393914600000,32.849393914617600,67.355254401616435,3.5000000
A,6,House,66,RD_4937,KUZHIKANDI PARAMBA,KUZHIKANDI PARAMBA, ,1,M,0.000000000000000, ,BL_160236, ,31.350499572000000,31.350499572000000,31.350499571950571,52.650680981345005,3.5000000
A,6,House,66,RD_4937,KUZHIKANDI PARAMBA,KUZHIKANDI PARAMBA, ,1,P,0.000000000000000, ,BL_159425A, ,39.428792324200003,39.428792324200003,39.428792324189345,92.199843476010727,3.5000000
V,6,House,66,RD_4937, , , ,0, ,0.000000000000000,"V(NO.FLOORS,CONS.TYPE)",BL_160355A, ,38.224431945500001,38.224431945500001,38.224431945523037,80.316921756223238,0.0000000
A,6,House,66,RD_2624, , , ,2,P,0.000000000000000, ,BL_160309A, ,32.897325510000002,32.897325510000002,32.897325509992548,58.208521274723154,7.0000000
A,6,House,66,RD_4941,KUZHIKANDI PARAMBA,KUZHIKANDI PARAMBA, ,1,P,0.000000000000000, ,BL_160316A, ,33.217896823200000,33.217896823200000,33.217896823198835,64.444745144609371,3.5000000
A,6,House,66,RD_4941, , , ,2,P,0.000000000000000, ,BL_133725A, ,38.749350431200000,38.749350431200000,38.749350431175088,81.965085417546319,7.0000000
A,6,House,66,RD_4820, ,KUZHIKANDI PARAMBA, ,1,P,0.000000000000000, ,BL_132566B, ,25.062389219200000,25.062389219200000,25.062389219164281,36.476937384777443,3.5000000
A,6,House,66,RD_4820, ,KUZHIKANDI PARAMBA, ,1,M,0.000000000000000, ,BL_132566A, ,25.462067764099999,25.462067764099999,25.462067764084878,38.218866530515953,3.5000000
A,6,House,66,RD_4820, ,KUZHIKANDI PARAMBA, ,1,P,0.000000000000000, ,BL_132544A, ,28.768044440899999,28.768044440899999,28.768044440899580,43.012008561710076,3.5000000
A,6,House,65,RD_4941, ,KUTTIKAVU, ,1,M,0.000000000000000, ,BL_149271A, ,33.972987267599997,33.972987267599997,33.972987267590632,66.827590245926842,3.5000000
A,6,House,65,RD_4941, ,KUTTIKAVU, ,1,M,0.000000000000000, ,BL_149271B, ,36.393659244299997,36.393659244299997,36.393659244303578,69.160186500812429,3.5000000
A,6,House,65,RD_4820, ,KUZHIKANDI PARAMBA, ,2,P,0.000000000000000, ,BL_132585A, ,34.663534772900000,34.663534772900000,34.663534772893243,58.771854137216842,7.0000000
A,6,House,65,RD_2468, ,KUTTIKAVU, ,2,P,0.000000000000000, ,BL_151442A, ,34.511346351699999,34.511346351699999,34.511346351665786,73.969109577430871,7.0000000
A,6,House,65,RD_5388, ,NADAKAVU VANDIPETA, ,1,K,0.000000000000000, ,BL_131809A, ,33.853602715699999,33.853602715699999,33.853602715699317,59.507223404346099,3.5000000
A,6,House,65,RD_5388, , , ,2,P,0.000000000000000, ,BL_131809C, ,33.083199391800001,33.083199391800001,33.083199391787531,56.679509978746033,7.0000000
A,6,House,65,RD_5338, ,NADAKAVU VANDIPETA, ,1,M,0.000000000000000, ,BL_131809B, ,40.527445679899998,40.527445679899998,40.527445679932093,91.779942163839735,3.5000000
129,15,Art Gallery & Cultural Centre,65,RD_2468, ,KUTTIKAVU,RED FIGHTERS ARTS & SPORTS CLUB,1,K,0.000000000000000,CLUB,BL_134826A, ,17.172870963600001,17.172870963600001,17.172870963623488,18.118239416155085,3.5000000
A,6,House,65,RD_5675A, ,NADAKAVU VANDIPETA, ,1,P,0.000000000000000, ,BL_131383A, ,37.418272510700000,37.418272510700000,37.418272510657040,86.603299304237012,3.5000000
90,9,Commercial & Industrial,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,4,P,0.000000000000000,HONDASHOROOM,BL_131199, ,77.152627361900002,77.152627361900002,77.152627361943772,275.080734590833913,14.0000000
90,9,Commercial & Industrial,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,3,P,0.000000000000000,HEROSHOROOM,BL_131950, ,57.573774903999997,57.573774903999997,57.573774903964676,180.297463169831673,10.5000000
76,8,Service,65,RD_5675,NEDUNGADIGARDEN,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_132048, ,39.776410808000001,39.776410808000001,39.776410807999504,98.548364616785648,3.5000000
114,7,Banks,65,RD_5675,NEDUNGADIGARDEN,CHAKKORATHUKULAM, ,3,P,0.000000000000000, ,BL_135785, ,30.793968102600001,30.793968102600001,30.793968102605575,53.206369664953222,10.5000000
C,6,Apartment,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,3,P,0.000000000000000,FLAT,BL_147573, ,76.653996034000002,76.653996034000002,76.653996033952595,321.361393340753580,10.5000000
C,6,Apartment,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,4,P,0.000000000000000,FLAT,BL_147649, ,92.506219559499996,92.506219559499996,92.506219559483611,403.680461797201531,14.0000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_148152, ,91.173194119000001,91.173194119000001,91.173194119041952,499.996568511033161,7.0000000
61_114,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,5,P,0.000000000000000,BANKANDCOMMERCIAL,BL_148169, ,125.542185713999999,125.542185713999999,125.542185713980174,834.007059297544970,17.5000000
61,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_148661, ,32.691552134200002,32.691552134200002,25.948611049595812,25.061974609337373,3.5000000
64,7,Hotel / Restaurant,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_148669, ,20.953732289000001,20.953732289000001,19.343266907625658,19.018765080279014,3.5000000
61,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,3,P,0.000000000000000, ,BL_148684, ,85.683854595100001,85.683854595100001,67.343276660328797,29.756887042556016,10.5000000
A,6,House,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_149946, ,57.560145077000001,57.560145077000001,57.560145077020422,204.561082611574221,7.0000000
114,7,Banks,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,3,P,0.000000000000000,SIB,BL_149947, ,50.479576134299997,50.479576134299997,50.479576134308260,155.917037672263660,10.5000000
A,6,House,68,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,1,P,0.000000000000000, ,BL_161224, ,76.782671618699993,76.782671618699993,76.782671618707226,248.663171444818772,3.5000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,1,P,0.000000000000000, ,BL_161229, ,30.019182546300001,30.019182546300001,30.019182546338648,56.048130980878625,3.5000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_161298, ,54.020908210999998,54.020908210999998,54.020908211019517,160.231981861104515,7.0000000
71,7,Petrol Pump / LPG filling station,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,1,M,0.000000000000000,PETROLPUMB,BL_161300, ,108.749729418000001,108.749729418000001,108.749729418043387,563.851648555399606,3.5000000
61,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_161728, ,40.088470444000002,40.088470444000002,29.980850964817471,29.220485721869562,3.5000000
A,6,House,68,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163600, ,48.308077413299998,48.308077413299998,48.308077413292658,134.893090945443333,7.0000000
A,6,House,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163602, ,53.808231493599997,53.808231493599997,53.808231493602911,139.778438985044147,7.0000000
61,7,Retail,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,1,P,0.000000000000000, ,BL_163643, ,22.713464154600000,22.713464154600000,22.713464154645209,30.462176386386123,3.5000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163644, ,50.272669859600001,50.272669859600001,50.272669859586173,157.838865308602948,7.0000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_163646, ,26.179104095300001,26.179104095300001,26.179104095286377,40.745710180396806,3.5000000
61,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,2,M,0.000000000000000, ,BL_163650, ,34.881607996800000,34.881607996800000,34.881607996826261,61.648007382095344,7.0000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163664, ,69.909153031200006,69.909153031200006,69.909153031170874,289.790581154260906,7.0000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,1,P,0.000000000000000, ,BL_163684, ,54.666728141900002,54.666728141900002,54.666728141867324,159.004553607857559,3.5000000
A,6,House,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163704, ,72.915803231900000,72.915803231900000,72.915803231916286,328.908092627232122,7.0000000
A,6,House,65,RD_5675,NEDUNGADIGARDEN,CHAKKORATHUKULAM, ,3,P,0.000000000000000, ,BL_163710, ,137.062299709999991,137.062299709999991,137.062299710021080,1034.748105567689890,10.5000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,1,P,0.000000000000000, ,BL_163719, ,26.571116827600001,26.571116827600001,26.571116827558694,43.944180410297434,3.5000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163722, ,60.532433922700001,60.532433922700001,60.532433922683019,224.605325038099409,7.0000000
A,6,House,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163734, ,48.766906367899999,48.766906367899999,48.766906367948877,145.280425344665701,7.0000000
A,6,House,68,RD_5675,NEDUNGADIGARDEN,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163743, ,84.170148849599997,84.170148849599997,84.170148849572669,331.848885377683075,7.0000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163783, ,39.188931765600003,39.188931765600003,39.188931765632418,94.530933005380717,7.0000000
61,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_163784, ,31.161464981700000,31.161464981700000,31.161464981732607,48.581223711179895,3.5000000
61,7,Retail,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,1,M,0.000000000000000, ,BL_163785, ,20.038689516600002,20.038689516600002,20.038689516622203,24.460826668280784,3.5000000
114,7,Banks,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,4,P,0.000000000000000,CANARABANK,BL_163788, ,74.410728465000005,74.410728465000005,74.410728464972465,342.050299804821293,14.0000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163789, ,51.208831956899999,51.208831956899999,51.208831956913542,163.468340386883369,7.0000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163796, ,43.195766599999999,43.195766599999999,43.195766600019219,110.698735269190877,7.0000000
A,6,House,65,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163797, ,65.915402596999996,65.915402596999996,65.915402597047830,269.973719572268465,7.0000000
A,6,House,68,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,1,P,0.000000000000000, ,BL_163798, ,43.590755135000002,43.590755135000002,43.590755134968568,117.057453020161475,3.5000000
VC,6,House,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,3,P,0.000000000000000,V(CODE),BL_163821, ,66.815321709900005,66.815321709900005,66.815321709861976,246.417739444617297,10.5000000
114,7,Banks,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163935, ,51.870497392700003,51.870497392700003,51.870497392653789,167.817727010074776,7.0000000
A,6,House,68,RD_948,CHAKKORATHUKULAM,CHAKKORATHUKULAM, ,2,P,0.000000000000000, ,BL_163937, ,48.332306220500001,48.332306220500001,48.332306220479680,143.384074262218121,7.0000000
V,6, ,68,RD_5385,MUKAMBIKA,CHAKKORATHUKULAM, ,0, ,0.000000000000000,"V(NO.FLOORS,CONS.TYPE)",BL_163798A, ,25.506187307899999,25.506187307899999,25.506187307874725,37.889608467832687,0.0000000
V,6, ,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,0, ,0.000000000000000,"V(NO.FLOORS,CONS.TYPE)",BL_163935A, ,58.838517529199997,58.838517529199997,58.838517529187911,162.515521325668260,0.0000000
V,6, ,68,RD_10036,KANNUR,CHAKKORATHUKULAM, ,0, ,0.000000000000000,"V(NO.FLOORS,CONS.TYPE)",BL_163704A, ,78.384788791299997,78.384788791299997,78.384788791309006,376.438156021440818,0.0000000
A,6,House,65,RD_5388,KARATT_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131102, ,77.489742046499998,77.489742046499998,77.489742046470212,297.762489550442297,7.0000000
A,6,House,65,RD_4840,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131104, ,33.064302128400001,33.064302128400001,33.064302128389670,66.358937045512988,3.5000000
76,8,Service,68,RD_10036,KANNUR_ROAD,NADAKKAV, ,4,P,0.000000000000000, ,BL_131106, ,150.926145359000003,150.926145359000003,150.926145359059745,794.787112764836252,14.0000000
A,6,House,65,RD_5665, ,NADAKKAV, ,2,P,0.000000000000000, ,BL_131109, ,65.873727472300004,65.873727472300004,65.873727472251005,230.027354070353056,7.0000000
A,6,House,65,RD_5377A,KARATT_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131110, ,51.528052904699997,51.528052904699997,51.528052904673302,164.622332134409533,7.0000000
305,33,Building under construction,65,RD_10029,KANNUR_ROAD,NADAKKAV, ,0, ,0.000000000000000,NADAKKAV_GOVT_SCHOOL_BUILDING,BL_131114, ,30.976732896700000,30.976732896700000,30.976732896744892,59.288449683973923,0.0000000
A,6,House,65,RD_5377A,KARATT_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131119, ,59.030148850499998,59.030148850499998,59.030148850465324,215.682193178974586,7.0000000
A,6,House,65,RD_5132,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131123, ,30.570324834499999,30.570324834499999,30.570324834458688,56.169949466339745,3.5000000
A,6,House,65,RD_5388,KARATT_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131124, ,43.282962532399999,43.282962532399999,43.282962532412256,115.737483519577921,3.5000000
A,6,House,65,RD_4840,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131125, ,49.472565802399998,49.472565802399998,49.472565802444556,149.001304953705500,7.0000000
A,6,House,65,RD_4950,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131126, ,33.772000001700000,33.772000001700000,33.772000001743436,71.180113716821836,3.5000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131128, ,53.946872216400003,53.946872216400003,53.946872216354507,123.660249591344538,7.0000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131129, ,31.814397542300000,31.814397542300000,31.814397542290440,62.291683478983657,3.5000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131130, ,63.928101466500003,63.928101466500003,63.928101466467396,255.425017666556187,7.0000000
A,6,House,65,RD_4937,KARATT_ROAD,NADAKKAV, ,2,M,0.000000000000000, ,BL_131135, ,31.429158380899999,31.429158380899999,31.429158380927788,47.522031702364686,7.0000000
A,6,House,65,RD_5675,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131159, ,37.026430600099999,37.026430600099999,37.026430600100298,83.022557072140714,7.0000000
63,7,General Business,68,RD_10036,KANNUR_ROAD,NADAKKAV, ,4,P,0.000000000000000, ,BL_131160, ,114.802164411000007,114.802164411000007,114.802164411468056,581.689457540465469,14.0000000
A,6,House,65,RD_4840D,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131161, ,38.093923853299998,38.093923853299998,38.093923853332569,78.443691193602774,3.5000000
A,6,House,65,RD_4840,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131176, ,64.160401720699994,64.160401720699994,64.160401720683950,254.145360696966776,7.0000000
A,6,House,65,RD_4840E,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131179, ,50.335705301899999,50.335705301899999,50.335705301865929,126.857804170358818,7.0000000
A,6,House,65,RD_5132,KANNUR_ROAD,NADAKKAV, ,2,M,0.000000000000000, ,BL_131180, ,18.684525253899999,18.684525253899999,18.684525253869431,21.801283405280646,7.0000000
A,6,House,65,RD_4950,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131182, ,28.972799999599999,28.972799999599999,28.972799999639392,50.548213428947705,7.0000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131184, ,57.470011420299997,57.470011420299997,57.470011420348229,181.592680999490028,7.0000000
A,6,House,65,RD_4840E,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131185, ,52.165192177100003,52.165192177100003,52.165192177094497,134.861697363210737,7.0000000
A,6,House,65,RD_4840E,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131186, ,34.524999998500000,34.524999998500000,34.524999998509884,74.480426633582837,7.0000000
A,6,House,65,RD_4840C,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131193, ,34.902016846099997,34.902016846099997,34.902016846070424,76.079638607048182,7.0000000
A,6,House,65,RD_4840,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131194, ,57.271676773800003,57.271676773800003,57.271676773825817,203.346083148674779,7.0000000
A,6,House,65,RD_5132,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131203, ,39.487763303199998,39.487763303199998,39.487763303166922,87.923808845406384,7.0000000
A,6,House,65,RD_5132,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131205, ,52.581997518400001,52.581997518400001,52.581997518430228,170.998955551447324,7.0000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131206, ,46.020506052199998,46.020506052199998,46.020506052207111,102.315557834505000,3.5000000
A,6,House,65,RD_5132,KANNUR_ROAD,NADAKKAV, ,1,M,0.000000000000000, ,BL_131210, ,42.013221887000000,42.013221887000000,42.013221887024478,110.048382280407111,3.5000000
A,6,House,65,RD_4840C,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,1,P_M,0.000000000000000, ,BL_131211, ,42.090928160200001,42.090928160200001,42.090928160223420,110.542092344096403,3.5000000
A,6,House,65,RD_4840D,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131212, ,43.949599998099998,43.949599998099998,43.949599998071790,119.798284190228046,7.0000000
A,6,House,68,RD_10036,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131213, ,48.466917310400000,48.466917310400000,48.466917310367272,142.540155650641964,7.0000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131217, ,31.380960990999998,31.380960990999998,31.380960991014614,61.326726191099809,7.0000000
A,6,House,65,RD_4840D,KANNUR_ROAD,NADAKKAV, ,1,M,0.000000000000000, ,BL_131218, ,37.572083222899998,37.572083222899998,37.572083222854445,72.323754227413986,3.5000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131236, ,40.906393001200001,40.906393001200001,40.906393001193635,104.495500493036388,7.0000000
A,6,House,65,RD_4840C,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131237, ,54.902777309299999,54.902777309299999,54.902777309304582,131.654638402096708,7.0000000
A,6,House,68,RD_10036,KANNUR_ROAD,NADAKKAV, ,2,M,0.000000000000000, ,BL_131238, ,39.999524171399997,39.999524171399997,39.999524171412716,89.377080541539314,7.0000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P_M,0.000000000000000, ,BL_131241, ,35.860466771100000,35.860466771100000,35.860466771088419,76.149025541231140,7.0000000
A,6,House,65,RD_5675,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131243, ,45.846896913199998,45.846896913199998,45.846896913207907,129.510738178528612,7.0000000
A,6,House,65,RD_4840,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131244, ,31.598824046099999,31.598824046099999,31.598824046118853,60.432803396484253,3.5000000
A,6,House,65,RD_4950,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131245, ,58.083469141700000,58.083469141700000,58.083469141695019,193.092859553474398,7.0000000
A,6,House,65,RD_4840,KANNUR_ROAD,NADAKKAV, ,2,P_M,0.000000000000000, ,BL_131247, ,36.787192044999998,36.787192044999998,36.787192044970197,82.675822670661574,7.0000000
A,6,House,65,RD_4840E,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131248, ,26.512639234300000,26.512639234300000,26.512639234297538,38.531788137659923,7.0000000
A,6,House,65,RD_4840C,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131249, ,32.912196178999999,32.912196178999999,32.912196178957934,62.851212716808632,7.0000000
A,6,House,69,RD_4840B,KANNUR_ROAD,NADAKKAV, ,1,M,0.000000000000000, ,BL_131251, ,31.187400002000000,31.187400002000000,31.187400002032518,59.460653707301475,3.5000000
A,6,House,69,RD_10036,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131252, ,51.567823370200003,51.567823370200003,51.567823370223394,148.694358884189739,7.0000000
A,6,House,65,RD_4840A,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000,_,BL_131253, ,38.580936786199999,38.580936786199999,38.580936786157025,92.264596110526938,7.0000000
64,7,Hotel / Restaurant,68,RD_10036,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131254, ,56.693472186500003,56.693472186500003,56.693472186536191,197.242723133876439,7.0000000
64,7,Hotel / Restaurant,69,RD_10036,KANNUR_ROAD,NADAKKAV, ,3,P,0.000000000000000,RESTAURANT/HOTEL,BL_131256, ,46.359062526400002,46.359062526400002,46.359062526419670,104.753636330065632,10.5000000
64,7,Hotel / Restaurant,69,RD_10036,KANNUR_ROAD,NADAKKAV, ,2,P_M,0.000000000000000,RESTAURANT,BL_131257, ,64.052934157699994,64.052934157699994,64.052934157717672,206.642507443795381,7.0000000
A,6,House,65,RD_4840A,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131258, ,35.952156905400003,35.952156905400003,35.952156905440930,74.792800840234065,7.0000000
A,6,House,69,RD_4840B,KANNUR_ROAD,NADAKKAV, ,1,M,0.000000000000000, ,BL_131263, ,31.398529833300000,31.398529833300000,31.398529833309571,54.974120046829178,3.5000000
A,6,House,65,RD_5219B,KARATT_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131283, ,43.353326812200002,43.353326812200002,43.353326812222029,116.478985573441918,7.0000000
A,6,House,65,RD_5388,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131284, ,47.632495849900003,47.632495849900003,47.632495849900408,137.843050573505451,3.5000000
63,7,General Business,65,RD_5388,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,3,P,0.000000000000000, ,BL_131285, ,49.251674546700002,49.251674546700002,49.251674546689308,132.991473149298656,10.5000000
A,6,House,65,RD_5704,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P_M,0.000000000000000, ,BL_131286, ,33.365085394099999,33.365085394099999,33.365085394138042,68.221168138944435,7.0000000
A,6,House,65,RD_4840A,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131287, ,58.248425952100000,58.248425952100000,58.248425952072921,202.801283910554815,7.0000000
A,6,House,65,RD_2482,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131288, ,33.353468850299997,33.353468850299997,33.353468850301532,67.430720122993122,7.0000000
A,6,House,65,RD_5019,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131289, ,42.813399998500003,42.813399998500003,42.813399998471141,114.553191151949321,7.0000000
A,6,House,65,RD_4950,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131290, ,43.462727796300001,43.462727796300001,43.462727796299149,83.821765602025394,3.5000000
C,6,Apartment,65,RD_5219,KARATTU_ROAD,NADAKKAV, ,11,P,0.000000000000000, ,BL_131295, ,97.533183497400003,97.533183497400003,97.533183497434322,504.419701988395559,38.5000000
A,6,House,65,RD_2482,KARATT_ROAD,NADAKKAV, ,2,P,0.000000000000000,_,BL_131299, ,57.714102938800004,57.714102938800004,57.714102938766324,196.108308213651839,7.0000000
A,6,House,65,RD_4840C,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131301, ,38.901399999900001,38.901399999900001,38.901399999856949,92.767888919352558,7.0000000
A,6,House,65,RD_4840E,MAJOR_SANTHOSH_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131304, ,35.100440620999997,35.100440620999997,35.100440620961542,74.529043653693307,7.0000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,1,P,0.000000000000000, ,BL_131305, ,32.995058746600002,32.995058746600002,32.995058746620323,67.714276350847570,3.5000000
A,6,House,65,RD_4988,KANNUR_ROAD,NADAKKAV, ,2,P,0.000000000000000, ,BL_131306, ,40.771524000500001,40.771524000500001,40.771524000466776,103.874721428346277,7.0000000
A,6,House,65,RD_4840A,KANNUR_ROAD,NADAKKAV, ,1,M,0.000000000000000, ,BL_131307, ,37.574336174800003,37.574336174800003,37.574336174765108,82.170714904438327,3.5000000
